user_id,course_id,certificate
23758,7,1
36078,7,1
34118,7,2
23776,7,0
23777,7,0
36161,7,0
36162,7,0
36163,7,0
36164,7,0
36165,7,1
20144,7,1
36166,7,1
36077,7,1
36076,7,0
19646,7,1
23759,7,0
19645,7,1
19862,7,0
35227,7,0
35075,7,0
19622,7,1
36182,7,0
35074,7,0
19892,7,0
23150,7,0
23761,7,0
23762,7,0
23142,7,1
23141,7,2
35237,7,2
35238,7,0
36074,7,0
23151,7,2
34134,7,2
23152,7,2
23763,7,0
19893,7,2
35239,7,0
23149,7,1
35226,7,0
36181,7,1
23143,7,2
35228,7,1
36174,7,0
36175,7,0
36176,7,0
36177,7,0
35229,7,0
19860,7,1
19859,7,1
35230,7,2
19858,7,0
36178,7,1
35231,7,0
35232,7,2
35233,7,0
35234,7,0
35235,7,2
23760,7,2
36179,7,0
35236,7,1
36180,7,2
35192,7,1
36080,7,0
36082,7,2
36099,7,2
36098,7,0
36097,7,0
19642,7,2
36096,7,2
36095,7,1
19884,7,1
35084,7,2
36094,7,1
19885,7,1
19886,7,0
19887,7,0
36093,7,1
35083,7,2
35082,7,0
35081,7,1
35080,7,2
19888,7,0
19889,7,0
36100,7,2
36092,7,0
19641,7,0
19864,7,1
36105,7,0
36104,7,2
36103,7,0
19640,7,0
35085,7,0
34135,7,0
35193,7,0
19883,7,1
35194,7,2
35195,7,0
35196,7,0
19867,7,1
35197,7,1
35198,7,0
19866,7,0
36102,7,2
36101,7,0
35199,7,0
19865,7,1
35200,7,0
36081,7,1
36091,7,0
36089,7,1
35204,7,0
35205,7,0
19891,7,0
36087,7,0
23756,7,0
36086,7,2
36085,7,1
36084,7,2
35206,7,0
35207,7,0
35208,7,2
23757,7,2
35209,7,0
35210,7,0
35211,7,1
36158,7,0
19863,7,1
19644,7,2
36083,7,1
36157,7,2
36090,7,1
35076,7,0
35078,7,1
23148,7,0
23145,7,0
35201,7,0
36150,7,0
36151,7,1
36152,7,2
23754,7,2
35202,7,2
36153,7,1
19643,7,2
36088,7,2
36154,7,0
19623,7,1
36155,7,2
36156,7,2
35079,7,2
23755,7,0
19890,7,2
35203,7,0
35077,7,0
35183,7,0
19733,7,1
36050,7,2
35570,7,0
35571,7,0
35572,7,1
35832,7,0
35831,7,0
35830,7,1
35829,7,0
35828,7,2
35573,7,1
35827,7,0
35574,7,0
35575,7,0
35576,7,2
35826,7,2
35825,7,0
35824,7,1
34120,7,0
35577,7,0
35578,7,1
35579,7,0
35580,7,2
35581,7,0
35582,7,2
35583,7,2
35584,7,0
35569,7,0
35568,7,0
35833,7,0
35834,7,0
19769,7,2
35557,7,0
19768,7,0
35558,7,1
35843,7,0
35842,7,0
35841,7,1
19767,7,1
35840,7,1
35559,7,2
19766,7,0
35560,7,1
19710,7,1
35561,7,0
19709,7,0
35838,7,0
35562,7,0
35563,7,1
35837,7,0
35564,7,0
35565,7,0
35566,7,1
19765,7,0
35567,7,1
35836,7,1
35835,7,1
35839,7,0
35844,7,1
19764,7,0
19763,7,0
35597,7,1
35808,7,1
35598,7,0
35599,7,2
35600,7,0
35601,7,1
35602,7,2
35603,7,2
35604,7,0
35605,7,1
35606,7,0
35607,7,0
35608,7,0
35609,7,2
35610,7,1
35611,7,1
35612,7,1
35613,7,2
35614,7,2
35615,7,0
19762,7,0
19761,7,0
35616,7,0
19760,7,1
19759,7,1
35809,7,1
35810,7,0
35811,7,2
35812,7,1
35586,7,0
35823,7,0
35587,7,0
35822,7,0
35588,7,1
35589,7,2
35590,7,0
35821,7,1
19711,7,0
19712,7,2
35820,7,1
35819,7,1
35585,7,0
19713,7,0
35592,7,0
35818,7,1
19714,7,1
35817,7,0
35816,7,0
35815,7,1
35593,7,1
35594,7,2
35595,7,1
35596,7,2
35814,7,0
35813,7,1
35591,7,0
35845,7,1
35556,7,1
35846,7,0
35526,7,2
35527,7,1
35528,7,0
19702,7,1
19703,7,0
35529,7,2
35883,7,0
35882,7,0
35881,7,0
19704,7,1
35880,7,2
35879,7,0
35878,7,0
35877,7,0
35876,7,2
35875,7,1
35874,7,1
35873,7,1
35872,7,1
35871,7,2
35870,7,0
35869,7,0
35868,7,1
35530,7,0
35867,7,0
35884,7,2
35885,7,2
35886,7,0
35887,7,1
35519,7,1
35520,7,1
35521,7,0
35900,7,2
35522,7,0
35523,7,0
35899,7,0
35898,7,2
35897,7,0
35896,7,1
35895,7,1
35894,7,0
35866,7,0
22981,7,1
23771,7,2
35893,7,2
35892,7,1
35524,7,0
19781,7,1
19780,7,1
35525,7,0
22980,7,0
35891,7,1
35890,7,1
35889,7,2
35888,7,1
19701,7,1
35865,7,0
35864,7,2
35863,7,2
35856,7,1
35855,7,0
35854,7,1
35853,7,2
35852,7,0
35851,7,0
35850,7,1
35849,7,0
35848,7,0
19708,7,1
35547,7,1
19775,7,1
19707,7,0
19774,7,1
19772,7,0
19771,7,0
35548,7,2
35549,7,2
19770,7,1
35550,7,0
35551,7,0
35552,7,1
35847,7,2
35553,7,2
35554,7,0
35555,7,0
19773,7,0
35617,7,2
35546,7,0
19777,7,0
35531,7,0
19705,7,2
35862,7,0
35532,7,2
35861,7,0
35860,7,1
35859,7,1
35533,7,0
34121,7,0
35534,7,0
19779,7,1
35858,7,0
19776,7,2
35535,7,0
19778,7,0
35536,7,1
35537,7,1
35538,7,1
35539,7,0
35540,7,1
35541,7,0
35542,7,2
35543,7,2
35544,7,1
35545,7,0
19706,7,0
35857,7,1
35518,7,1
35807,7,0
35805,7,2
19742,7,2
19741,7,0
19740,7,2
35695,7,2
35696,7,0
35697,7,0
35698,7,1
35699,7,2
35700,7,2
35701,7,0
35702,7,0
35703,7,0
23773,7,2
35704,7,1
35705,7,1
35706,7,0
23774,7,0
35763,7,1
35762,7,0
35761,7,1
35760,7,0
19729,7,0
35759,7,1
35707,7,2
35758,7,0
35764,7,0
35765,7,0
35694,7,1
19728,7,0
19726,7,0
35680,7,1
35681,7,1
35682,7,0
19746,7,0
35683,7,0
35771,7,1
35770,7,0
35769,7,0
35684,7,2
35768,7,0
35685,7,0
35708,7,0
35686,7,0
35688,7,2
35767,7,0
35689,7,0
35690,7,2
35691,7,0
19745,7,0
19744,7,0
19743,7,0
35692,7,0
19727,7,2
35693,7,0
35766,7,1
35687,7,2
35772,7,0
35757,7,0
35709,7,1
35721,7,0
35722,7,0
35743,7,1
35723,7,0
35742,7,0
19735,7,0
23775,7,1
35724,7,1
35725,7,0
35726,7,0
35727,7,0
35728,7,2
35729,7,0
35730,7,0
35731,7,0
35732,7,0
35733,7,0
35734,7,0
35735,7,0
35736,7,0
35737,7,1
35738,7,1
35739,7,1
35740,7,0
19734,7,1
35744,7,2
35720,7,0
19732,7,2
35745,7,0
35756,7,1
35755,7,1
35754,7,1
35753,7,0
35752,7,0
35751,7,0
35750,7,2
35749,7,2
35710,7,2
35711,7,0
35712,7,2
19739,7,1
19730,7,1
35713,7,0
19738,7,2
35715,7,2
35716,7,0
35717,7,2
35718,7,0
35748,7,0
19737,7,0
19736,7,0
35747,7,1
35719,7,0
35746,7,2
19731,7,2
35714,7,2
35773,7,2
19725,7,0
35774,7,1
19718,7,0
35786,7,2
35785,7,1
35784,7,0
19719,7,2
19720,7,1
35783,7,1
35625,7,1
35626,7,1
35627,7,0
35628,7,0
35782,7,1
19721,7,0
19722,7,0
19723,7,0
35629,7,1
35630,7,2
35631,7,0
35632,7,1
35633,7,0
35634,7,0
35635,7,0
19756,7,2
35636,7,0
19755,7,1
19717,7,0
19757,7,0
35787,7,0
35788,7,1
35804,7,0
19758,7,0
35618,7,1
35619,7,0
35803,7,1
35802,7,0
35620,7,1
35801,7,1
35621,7,1
19715,7,0
35800,7,1
35622,7,0
35637,7,2
35799,7,0
35797,7,2
35796,7,2
19716,7,0
35795,7,1
35794,7,1
35623,7,2
35793,7,1
35624,7,2
35792,7,1
35791,7,2
35790,7,1
35789,7,0
35798,7,2
35638,7,0
35639,7,0
35640,7,1
35660,7,2
35661,7,2
35662,7,1
35663,7,1
35664,7,1
35665,7,1
35666,7,0
35775,7,2
35667,7,2
35668,7,1
35669,7,0
35670,7,2
35659,7,2
35671,7,1
35673,7,1
35674,7,1
19724,7,1
23772,7,1
19749,7,1
19748,7,1
35675,7,1
19747,7,0
35676,7,0
35677,7,0
35678,7,0
35679,7,0
35672,7,1
35806,7,2
35658,7,0
35656,7,0
35641,7,1
35642,7,1
19754,7,1
35781,7,2
35780,7,2
35779,7,2
35778,7,1
19753,7,2
35777,7,1
35643,7,1
19752,7,1
35644,7,0
35657,7,2
19751,7,0
35645,7,0
35646,7,1
35647,7,0
35648,7,1
35649,7,1
35776,7,0
35650,7,0
35651,7,0
35652,7,2
35653,7,0
35654,7,0
35655,7,1
19750,7,0
23766,7,1
35517,7,0
35515,7,1
35382,7,0
35383,7,0
36005,7,1
19819,7,2
35384,7,1
35385,7,2
35386,7,0
35387,7,0
35388,7,1
35389,7,0
35390,7,2
35391,7,1
36004,7,1
36003,7,2
36002,7,1
36001,7,0
19664,7,1
19818,7,0
35392,7,2
35393,7,0
19665,7,1
36000,7,2
35394,7,0
35999,7,1
19666,7,0
36006,7,2
35381,7,1
35380,7,0
36007,7,2
35365,7,0
19822,7,0
35366,7,0
19821,7,0
35367,7,1
35368,7,2
35369,7,0
35370,7,0
35371,7,1
35741,7,2
35373,7,1
35374,7,1
35998,7,1
35375,7,0
36012,7,2
36011,7,1
36010,7,0
19820,7,2
19661,7,0
35377,7,2
35378,7,0
19662,7,1
35379,7,1
36009,7,0
19663,7,2
36008,7,1
35376,7,1
19823,7,0
19667,7,2
35396,7,2
19675,7,0
35990,7,1
35989,7,1
35988,7,2
34123,7,0
19812,7,0
19676,7,0
35408,7,1
19811,7,0
19810,7,0
19809,7,1
35987,7,1
35986,7,0
19808,7,2
35409,7,0
35410,7,1
19677,7,1
19807,7,0
35411,7,0
35985,7,1
35984,7,0
35412,7,0
35413,7,0
35414,7,0
19806,7,1
19674,7,1
35991,7,1
19673,7,0
35992,7,1
19817,7,0
35397,7,1
35398,7,1
19816,7,0
35399,7,1
35400,7,0
35401,7,0
35402,7,2
35403,7,1
19815,7,0
19814,7,0
35404,7,0
35395,7,2
35405,7,2
19669,7,0
19670,7,1
19671,7,2
19672,7,0
35997,7,1
35996,7,0
35995,7,0
35406,7,0
19813,7,0
35994,7,0
35407,7,0
35993,7,0
19668,7,0
35364,7,0
19824,7,0
35363,7,0
35330,7,1
36042,7,0
36041,7,0
35331,7,2
19840,7,0
35332,7,0
35333,7,0
35334,7,0
36040,7,1
36039,7,1
36038,7,1
36037,7,0
36036,7,1
19839,7,0
35335,7,2
36035,7,0
36034,7,2
19838,7,2
36033,7,0
19656,7,1
19657,7,0
36032,7,2
36031,7,1
36030,7,1
36029,7,0
35329,7,0
36043,7,0
19841,7,1
36044,7,0
36049,7,0
20142,7,0
34133,7,1
34132,7,0
34131,7,1
34130,7,1
34129,7,0
34128,7,0
35319,7,0
34127,7,0
35320,7,2
35321,7,2
36028,7,2
35322,7,0
35324,7,2
19842,7,1
35325,7,0
35326,7,1
34126,7,2
36048,7,1
36047,7,1
36046,7,0
35327,7,0
34125,7,0
35328,7,0
36045,7,1
35323,7,0
19837,7,0
35336,7,0
36027,7,0
19660,7,0
36019,7,0
36018,7,0
36017,7,2
36016,7,1
36015,7,0
36014,7,0
35350,7,1
35351,7,1
35352,7,0
36013,7,2
35353,7,0
19659,7,1
19829,7,0
35354,7,2
35355,7,1
35356,7,2
35357,7,2
35358,7,0
35359,7,2
35360,7,0
19827,7,2
19826,7,1
35361,7,1
35362,7,0
19825,7,0
19828,7,1
19805,7,2
35349,7,1
35347,7,2
35337,7,0
19836,7,0
35338,7,1
19835,7,1
19834,7,1
34124,7,0
36026,7,1
36025,7,1
19658,7,0
36024,7,0
36023,7,0
36022,7,1
35348,7,0
19833,7,1
35340,7,1
35341,7,0
35342,7,1
36021,7,2
36020,7,0
35343,7,2
19832,7,2
19831,7,1
19830,7,0
35344,7,0
35345,7,0
35346,7,0
35339,7,2
35516,7,1
35415,7,0
35417,7,0
35922,7,0
35921,7,0
35920,7,1
35919,7,1
35918,7,0
35917,7,0
35916,7,0
35474,7,2
35475,7,2
35915,7,0
19695,7,0
19696,7,2
19697,7,0
35914,7,1
35913,7,1
35912,7,0
35911,7,0
35910,7,2
19698,7,0
35909,7,1
35908,7,1
35907,7,0
35906,7,2
35476,7,1
35477,7,0
35923,7,2
35473,7,2
19694,7,2
35472,7,2
35932,7,2
19689,7,1
19690,7,0
35931,7,2
35930,7,0
35463,7,1
35464,7,0
35465,7,0
19691,7,0
19795,7,1
19794,7,0
35466,7,1
35478,7,2
35467,7,2
35469,7,1
19793,7,2
19692,7,1
35470,7,0
35471,7,2
35929,7,0
35928,7,1
35927,7,0
35926,7,1
35925,7,2
35924,7,0
19693,7,0
35468,7,0
19688,7,0
35479,7,0
35481,7,1
35495,7,0
35902,7,2
35496,7,1
19784,7,2
19783,7,2
19782,7,0
35497,7,1
35901,7,0
35498,7,1
35499,7,2
35500,7,1
35501,7,1
35502,7,0
35503,7,2
35504,7,0
35505,7,0
35506,7,0
35507,7,0
35508,7,1
35509,7,0
35510,7,0
35511,7,0
35512,7,1
35513,7,0
35514,7,1
19785,7,0
35494,7,0
35493,7,0
19786,7,0
35482,7,0
23767,7,1
23768,7,1
35483,7,1
35905,7,0
35904,7,0
23769,7,0
23770,7,0
35484,7,0
35903,7,0
19699,7,1
19792,7,1
35480,7,0
19700,7,0
35486,7,1
35487,7,1
35488,7,1
35489,7,0
35490,7,1
19791,7,0
19790,7,2
19789,7,1
35491,7,1
19788,7,2
35492,7,1
19787,7,1
35485,7,0
19687,7,0
35462,7,1
35461,7,2
19802,7,1
35971,7,0
35970,7,2
35969,7,1
35968,7,0
35967,7,2
34122,7,0
35966,7,2
20143,7,0
35965,7,1
35964,7,0
35963,7,0
35962,7,0
35961,7,2
35960,7,1
35959,7,2
35429,7,1
19682,7,0
35958,7,0
19683,7,2
35957,7,1
35956,7,0
35955,7,0
35954,7,0
35953,7,0
35428,7,2
35427,7,0
19803,7,0
35972,7,0
35418,7,0
34119,7,0
35983,7,0
35419,7,0
19678,7,0
35420,7,0
35982,7,0
35981,7,2
19804,7,1
35421,7,0
35980,7,0
35979,7,1
35952,7,2
19679,7,0
35978,7,2
35977,7,1
35976,7,0
19681,7,0
35975,7,1
35974,7,1
35422,7,1
35423,7,1
35424,7,0
35973,7,2
35425,7,2
35426,7,0
19680,7,2
35951,7,0
35950,7,0
35949,7,0
35938,7,0
35446,7,0
35447,7,2
35937,7,1
35448,7,1
19686,7,0
35449,7,0
35450,7,0
35936,7,1
35451,7,0
35452,7,0
19799,7,2
35445,7,0
19798,7,2
19796,7,0
35453,7,0
35454,7,0
35455,7,2
35456,7,1
35457,7,1
35935,7,1
35458,7,0
35459,7,1
35460,7,0
35934,7,0
35933,7,2
19797,7,1
35416,7,1
35444,7,0
35442,7,1
35948,7,1
35947,7,2
35430,7,0
35946,7,0
35945,7,1
35431,7,0
35432,7,0
19801,7,2
35944,7,2
35433,7,2
35943,7,1
19800,7,2
35443,7,2
35434,7,0
35436,7,2
35437,7,1
35942,7,0
35438,7,0
19684,7,2
35941,7,0
19685,7,0
35940,7,1
35939,7,0
35439,7,2
35440,7,2
35441,7,0
35435,7,0
35372,7,0
34893,7,0
20140,7,2
34393,7,0
19993,7,0
20074,7,0
34739,7,1
19992,7,1
34740,7,1
19614,7,1
34392,7,2
34391,7,2
34390,7,1
34389,7,0
19991,7,1
23587,7,0
34741,7,1
23588,7,1
34742,7,1
34743,7,0
34744,7,0
34745,7,2
19990,7,0
34746,7,0
23589,7,1
23016,7,1
34747,7,0
34748,7,0
34738,7,1
34749,7,1
20073,7,1
19994,7,1
20069,7,0
34397,7,2
20070,7,2
34396,7,1
20071,7,0
34395,7,0
20072,7,0
34394,7,0
23582,7,0
23018,7,2
23583,7,0
23436,7,0
23435,7,2
23584,7,0
34730,7,0
23017,7,0
34731,7,1
34732,7,0
34733,7,1
23585,7,2
23586,7,1
34734,7,0
34735,7,0
19995,7,0
34736,7,1
34737,7,2
19989,7,1
34750,7,2
34751,7,2
34383,7,1
34382,7,2
34381,7,0
20078,7,0
23014,7,2
34380,7,0
23599,7,0
23600,7,0
34763,7,1
34764,7,0
19987,7,1
34765,7,2
34766,7,0
34767,7,2
19986,7,1
34768,7,0
34769,7,0
34379,7,1
20079,7,1
34378,7,0
34377,7,0
34376,7,2
34375,7,0
23601,7,0
23602,7,0
34384,7,2
34385,7,1
34762,7,2
34386,7,0
19988,7,2
34752,7,0
34753,7,0
23590,7,0
23591,7,0
23592,7,2
23593,7,0
23594,7,1
23595,7,0
23596,7,1
23597,7,2
34388,7,0
34398,7,0
34754,7,0
20076,7,0
34755,7,2
34756,7,0
34757,7,0
34758,7,2
34759,7,0
34760,7,2
23598,7,0
23015,7,0
34387,7,1
34761,7,1
20077,7,0
20075,7,2
34770,7,1
34399,7,0
34728,7,0
34429,7,0
34428,7,0
34695,7,2
34427,7,2
34426,7,0
34425,7,1
34424,7,1
34696,7,2
34697,7,0
34698,7,1
34699,7,0
34700,7,0
34701,7,1
34702,7,0
34703,7,0
20003,7,0
34423,7,1
34422,7,1
20066,7,0
34421,7,0
34420,7,0
34419,7,0
34418,7,1
34417,7,1
34416,7,2
34430,7,0
34415,7,1
34431,7,0
34433,7,1
34452,7,1
34451,7,0
34450,7,0
23439,7,0
23054,7,1
34449,7,0
34448,7,0
34447,7,0
34446,7,0
34445,7,0
34444,7,2
34443,7,0
34442,7,1
20065,7,0
34441,7,1
34440,7,0
34439,7,0
34438,7,1
34437,7,0
34436,7,0
23438,7,1
23055,7,1
23437,7,2
34435,7,2
34434,7,1
34432,7,1
34414,7,0
34413,7,0
34412,7,0
34713,7,0
34714,7,1
34715,7,1
34716,7,1
34717,7,1
34718,7,0
34719,7,2
34720,7,0
19998,7,1
34721,7,1
34722,7,0
34723,7,0
34724,7,2
23578,7,2
23019,7,0
34725,7,0
19997,7,1
20068,7,0
34726,7,1
23579,7,1
23580,7,1
34400,7,0
23581,7,2
19996,7,0
34727,7,0
34712,7,0
19999,7,2
20000,7,1
20001,7,1
23573,7,2
34411,7,1
23574,7,1
20067,7,1
34410,7,2
34409,7,0
34408,7,0
34407,7,0
20002,7,0
34406,7,1
34405,7,0
34404,7,0
34729,7,1
34403,7,1
23575,7,0
23576,7,0
34704,7,2
34705,7,0
34401,7,0
23577,7,0
34706,7,0
34707,7,1
34708,7,0
34709,7,0
34710,7,1
34711,7,0
34402,7,0
23013,7,2
23603,7,0
23012,7,0
23415,7,1
34799,7,0
34800,7,2
23414,7,1
23413,7,2
23065,7,1
23412,7,0
23615,7,1
23616,7,0
23617,7,0
23618,7,0
23619,7,2
23620,7,1
23621,7,1
23411,7,0
23066,7,2
23410,7,1
23409,7,0
23408,7,0
23407,7,0
23406,7,0
23405,7,0
23404,7,2
23622,7,0
23623,7,1
23416,7,1
23403,7,0
23417,7,1
23419,7,1
23430,7,1
23059,7,0
34318,7,0
34317,7,1
34794,7,0
34795,7,0
20090,7,0
34796,7,1
23429,7,2
23428,7,0
23060,7,1
23427,7,0
23426,7,0
23425,7,0
23424,7,1
23061,7,0
23423,7,2
23062,7,0
23422,7,0
23063,7,0
23064,7,2
23421,7,1
34797,7,0
34798,7,1
23420,7,0
23418,7,0
23624,7,2
23402,7,0
23401,7,2
34311,7,0
23629,7,1
23630,7,0
23631,7,2
23632,7,2
23633,7,0
23634,7,0
23635,7,2
23636,7,1
23637,7,0
23008,7,1
23638,7,2
23639,7,0
23640,7,2
23641,7,2
23642,7,2
34310,7,2
34309,7,0
23007,7,0
23643,7,0
23644,7,0
34811,7,1
23645,7,0
34812,7,0
34813,7,1
20093,7,1
23396,7,2
34312,7,0
34810,7,0
23400,7,1
23399,7,2
23398,7,0
23625,7,2
23626,7,0
23627,7,2
23628,7,0
23067,7,0
34316,7,2
34315,7,0
34314,7,2
23397,7,1
23431,7,1
34313,7,0
20092,7,2
34801,7,0
34802,7,0
34803,7,0
34804,7,2
34805,7,1
19977,7,2
34806,7,2
19976,7,0
34807,7,0
34808,7,2
34809,7,1
20091,7,2
23058,7,0
34793,7,1
34792,7,2
34365,7,0
34777,7,0
34364,7,0
34363,7,0
34362,7,0
34778,7,0
34361,7,0
34360,7,1
34359,7,0
34358,7,0
20082,7,1
34357,7,1
34356,7,0
34355,7,1
34354,7,2
34353,7,0
34352,7,0
34351,7,1
34350,7,0
20083,7,1
34349,7,1
34348,7,2
34347,7,0
34346,7,0
34345,7,0
34366,7,1
34367,7,0
34368,7,0
20081,7,2
23604,7,0
23605,7,0
23606,7,1
23607,7,1
23608,7,2
23609,7,1
34374,7,0
23610,7,0
23611,7,0
19985,7,0
23612,7,0
23434,7,1
34344,7,0
23433,7,0
34772,7,1
34373,7,1
34773,7,0
34774,7,0
23056,7,0
34775,7,2
34776,7,0
34372,7,0
34371,7,1
34370,7,2
34369,7,0
20080,7,0
34771,7,1
20064,7,1
19984,7,1
34342,7,1
19981,7,0
34790,7,1
19980,7,0
19979,7,1
34329,7,1
34328,7,2
34327,7,2
20089,7,0
34326,7,2
34325,7,1
34324,7,0
34323,7,1
34322,7,1
34321,7,2
34320,7,0
34319,7,0
23613,7,0
23011,7,1
23010,7,0
23009,7,0
19978,7,2
34791,7,0
23614,7,1
23057,7,1
23432,7,2
19982,7,0
34330,7,1
34331,7,0
34332,7,0
20084,7,0
20085,7,1
34341,7,0
34340,7,1
20086,7,0
34339,7,1
20087,7,1
34338,7,2
34337,7,1
34779,7,0
34336,7,1
34335,7,1
34343,7,0
34334,7,1
34781,7,1
34782,7,1
34783,7,2
34784,7,0
34785,7,1
34786,7,0
34787,7,2
34333,7,0
34788,7,0
34789,7,0
19983,7,2
20088,7,2
34780,7,0
20063,7,0
23440,7,0
23441,7,0
23526,7,1
23527,7,2
23528,7,1
23529,7,2
23530,7,0
23531,7,1
23532,7,0
23533,7,2
23534,7,0
34611,7,1
34612,7,2
34613,7,0
34614,7,1
34534,7,2
34533,7,0
23484,7,1
23483,7,0
34532,7,1
23044,7,0
34531,7,0
23482,7,0
23535,7,0
20032,7,0
34615,7,1
34616,7,1
23525,7,1
34617,7,2
23524,7,0
23522,7,1
20047,7,0
34544,7,2
34543,7,1
34542,7,0
34541,7,0
34540,7,0
34539,7,0
34538,7,1
34537,7,1
34536,7,0
34535,7,0
23490,7,1
23489,7,0
23488,7,2
23487,7,0
23486,7,0
34610,7,0
23043,7,2
23485,7,0
23516,7,1
23517,7,1
23518,7,2
23519,7,2
23520,7,2
23521,7,0
23523,7,1
34618,7,2
34619,7,1
20031,7,1
23477,7,0
23476,7,0
23538,7,0
23475,7,1
23474,7,0
20048,7,1
23473,7,1
34639,7,1
34640,7,0
34530,7,0
23539,7,0
34641,7,0
23045,7,1
23472,7,0
23471,7,0
23470,7,0
23469,7,2
34642,7,0
20025,7,2
34643,7,0
34529,7,0
34644,7,1
34645,7,1
20024,7,0
20023,7,0
23537,7,1
23478,7,1
34638,7,2
34637,7,2
34620,7,1
20030,7,1
34621,7,0
34622,7,2
34623,7,1
34624,7,2
20029,7,1
20028,7,0
34625,7,1
34626,7,2
20027,7,2
20026,7,1
34545,7,0
34627,7,2
23536,7,1
34629,7,0
23481,7,0
23480,7,0
34630,7,1
23479,7,0
34631,7,1
34632,7,0
34633,7,0
34634,7,0
34635,7,2
34636,7,0
34628,7,0
34546,7,0
34547,7,1
34548,7,1
34563,7,1
34564,7,0
34565,7,1
34566,7,1
34567,7,1
34568,7,0
34569,7,0
34570,7,2
34571,7,1
34572,7,0
34573,7,0
34574,7,0
34575,7,0
34576,7,2
34577,7,0
34578,7,1
34579,7,0
20040,7,1
34580,7,0
34581,7,0
34582,7,0
34583,7,0
20039,7,0
34584,7,1
34585,7,0
20041,7,0
34562,7,0
34561,7,0
34560,7,0
23508,7,2
23033,7,1
23507,7,2
23034,7,2
23035,7,0
23506,7,0
23505,7,1
23504,7,0
23036,7,0
23503,7,2
23502,7,0
23037,7,1
20038,7,0
34557,7,2
34558,7,0
20043,7,0
23501,7,2
23500,7,0
23038,7,0
23499,7,2
23498,7,2
23039,7,0
23497,7,1
23496,7,1
20042,7,2
34559,7,0
20044,7,0
34646,7,2
34586,7,0
34587,7,0
34607,7,0
23492,7,0
23032,7,0
23510,7,1
23511,7,0
23031,7,1
23512,7,1
20045,7,0
34608,7,2
23491,7,0
23513,7,0
23030,7,1
34609,7,0
23042,7,1
23029,7,0
23514,7,1
23515,7,0
20046,7,0
34555,7,2
34554,7,2
34553,7,1
34552,7,2
34551,7,0
34550,7,0
34549,7,0
23493,7,0
23494,7,0
23041,7,2
23495,7,0
34588,7,0
34589,7,2
34590,7,0
34591,7,0
34592,7,1
34593,7,1
34594,7,1
34595,7,0
34596,7,1
34597,7,0
20036,7,1
34598,7,0
20037,7,0
34599,7,0
34601,7,0
20035,7,0
34602,7,1
20034,7,1
20033,7,1
34603,7,0
34604,7,0
34605,7,1
23509,7,2
34606,7,1
23040,7,0
34556,7,1
34600,7,0
34814,7,0
20022,7,0
34647,7,0
23566,7,0
23567,7,0
23568,7,0
23023,7,1
23569,7,0
23570,7,1
23571,7,0
34476,7,0
23022,7,2
23572,7,0
34475,7,1
23443,7,1
34474,7,1
20058,7,2
20014,7,0
20013,7,2
34665,7,2
20012,7,0
20011,7,0
34473,7,2
20010,7,0
34666,7,0
34667,7,0
20009,7,2
34668,7,0
34477,7,2
34669,7,0
23024,7,0
23565,7,0
20057,7,0
34482,7,0
23052,7,0
34481,7,1
34480,7,2
23445,7,2
23444,7,0
23554,7,1
23555,7,1
34479,7,0
23556,7,2
23557,7,0
23558,7,1
23559,7,2
20015,7,1
34478,7,2
23560,7,2
23026,7,2
34662,7,0
34663,7,1
23561,7,1
23562,7,0
23025,7,0
23563,7,2
23564,7,0
34664,7,2
20008,7,1
20007,7,0
34670,7,1
34458,7,2
34686,7,0
34687,7,1
34688,7,1
20005,7,1
23021,7,0
23020,7,2
20004,7,0
34689,7,1
34690,7,0
23053,7,1
34457,7,0
34456,7,1
20059,7,1
34691,7,0
34692,7,0
34455,7,0
34693,7,0
20060,7,1
34694,7,1
20061,7,1
20062,7,0
34454,7,0
34453,7,1
23442,7,1
34685,7,1
20006,7,0
34684,7,1
34683,7,1
34472,7,1
34671,7,0
34672,7,1
34471,7,0
34470,7,0
34469,7,1
34673,7,0
34674,7,0
34675,7,2
34468,7,1
34467,7,1
34466,7,2
23553,7,1
34465,7,0
34463,7,2
34462,7,2
34461,7,1
34676,7,1
34460,7,0
34459,7,2
34677,7,1
34678,7,0
34679,7,0
34680,7,1
34681,7,0
34682,7,0
34464,7,0
20056,7,0
34483,7,1
23051,7,0
23028,7,1
23547,7,0
23459,7,0
23548,7,1
23549,7,0
23550,7,0
23551,7,2
23552,7,0
23027,7,0
34656,7,0
34657,7,2
34658,7,0
20018,7,0
34659,7,1
34660,7,0
23458,7,0
23457,7,1
23456,7,0
23455,7,1
23454,7,0
23453,7,0
23452,7,1
23451,7,0
20049,7,1
23450,7,1
23546,7,1
23545,7,1
23544,7,0
23543,7,0
20020,7,0
34528,7,1
23046,7,2
23468,7,0
23467,7,1
34648,7,2
34649,7,0
34650,7,1
34651,7,2
34652,7,0
34653,7,0
23466,7,1
20017,7,1
23047,7,2
20019,7,1
34655,7,1
23465,7,0
23464,7,2
34527,7,0
23463,7,2
23540,7,0
23462,7,1
23461,7,2
23460,7,0
23541,7,1
23542,7,0
34654,7,2
20021,7,1
20050,7,2
23449,7,2
20053,7,2
34505,7,0
34504,7,1
20054,7,0
20055,7,1
34503,7,0
34502,7,1
34501,7,2
34500,7,1
34499,7,1
34498,7,1
34497,7,1
34496,7,0
